bin	CDS_total	CDS_hypothetical	X16S	X23S	X5S	unique_tRNA	checkm_marker_lineage	Completeness	Contamination	Strain_heterogeneity	Genome_size_bp	ambiguous_bases	scaffolds	contigs	N50_scaffolds_	N50_contigs_	Mean_scaffold_length_bp	Mean_contig_length_bp	Longest_scaffold_bp	Longest_contig_bp	GC	GC_std_scaffolds__1kbp	Coding_density	predicted_genes	gtdb_classification	fastani_ani	fastani_af	closest_placement_reference	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	msa_percent	red_value	gtdb_warning	silva_taxonomy	mags_workflow_name	mags_workflow_date	mags_workflow_mode	MAG_status	cov_long	cov_ilm	Rabund_long	Rabund_ilm	cmseq_covered_bases	cmseq_polymorphic_bases	percent_snp_rate	cMAG_status	kaiju_domain	kaiju_phylum	AMR_count	VIR_count
bin.0065	2617	1121	3	3	3	21	k__Bacteria (UID209)	100	1.69	100	2733987	0	4	4	1383004	1383004	683496	683496	1383004	1383004	57.5	0.56	90.76	2546	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__	N/A	N/A	GCA_012519165.1	82.89	0.81	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__	taxonomic classification defined by topology and ANI	90.33	0.9671924716208329	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	FPLM01008605.14.1514 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;uncultured;metagenome	pbccs	2021-09-02	Nanopore-Illumina	HQ	10.556155	20.048378	0.18852746	0.1632523	1580825	32064	2.02830800373223	N	Bacteria	 Synergistetes	0	0
bin.0066	848	435	1	1	0	19	k__Bacteria (UID203)	75.71	5.17	100	834992	0	4	4	608191	608191	208748	208748	608191	608191	42.5	0.47	85.88	793	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__0-14-0-10-38-17;f__0-14-0-10-38-17;g__;s__	N/A	N/A	GCA_002774085.1	77.76	0.17	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	59.76	0.8039157699030208	N/A	GU179974.1.1486 Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;uncultured Microgenomates group bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	15.101969	21.15227	0.2697133	0.17224121	428007	4461	1.04227267311049	N	Bacteria	 Thermotogae	0	0
bin.0067	4282	2715	1	1	1	21	k__Bacteria (UID2565)	84.47	2.27	0	4874090	0	30	30	273239	273239	162469	162469	369955	369955	64.5	0.65	81.78	4443	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__;g__;s__	taxonomic classification fully defined by topology	74.07	0.649397442910768	N/A	JX505288.1.1500 Bacteria;Planctomycetota;Phycisphaerae;mle1-8;uncultured Schlesneria sp.	pbccs	2021-09-02	Nanopore-Illumina	MQ	4.0550337	4.156285	0.07242079	0.03384429	28087	1012	3.60309039769288	N	Bacteria	 Planctomycetes	0	0
bin.0068	1733	923	2	2	2	16	f__Spirochaetaceae (UID2535)	74.12	2.1	80	1681252	0	31	31	65903	65903	54233	54233	159009	159009	38.3	1.06	89.89	1737	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__JAAZLA01;s__JAAZLA01 sp012799545	99.03	0.8	GCA_012799545.1	99.03	0.8	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__;s__	taxonomic classification defined by topology and ANI	57.22	N/A	N/A	KC555222.1.1512 Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;uncultured Treponema sp.	pbccs	2021-09-02	Nanopore-Illumina	MQ	5.15369	15.436363	0.09204222	0.12569703	147042	2862	1.94638266617701	N	Bacteria	 Spirochaetes	0	0
bin.0069	3421	1864	5	5	5	20	o__Clostridiales (UID1120)	90.21	4.55	25	3722342	0	18	18	339848	339848	206796	206796	845603	845603	43.6	1.26	87.59	3360	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__JAAYHZ01;f__JAAYHZ01;g__JAAYHZ01;s__JAAYHZ01 sp012744235	99.5	0.91	GCA_012744235.1	99.5	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	86.06	N/A	N/A	JF417906.1.1502 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;uncultured;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	5.5069394	10.968534	0.09835108	0.08931588	378643	3363	0.888171707914843	N	Bacteria	 Firmicutes	0	0
bin.0070	1843	1148	0	0	0	15	c__Deltaproteobacteria (UID3216)	46.65	0.65	0	1867081	0	25	25	113863	113863	74683	74683	298688	298688	50.4	0.84	89.54	1825	d__Bacteria;p__Myxococcota;c__UBA9042;o__DTJE01;f__DTJE01;g__DUVQ01;s__DUVQ01 sp012840965	99.03	0.87	GCA_012840965.1	99.03	0.87	d__Bacteria;p__Myxococcota;c__UBA9042;o__DTJE01;f__DTJE01;g__;s__	taxonomic classification defined by topology and ANI	46.58	N/A	N/A	NA	pbccs	2021-09-02	Nanopore-Illumina	LQ	3.553381	5.824414	0.06346154	0.047427725	16209	501	3.09087543957061	N	Bacteria	 Proteobacteria	0	0
bin.0071	2692	1473	2	2	1	20	k__Bacteria (UID2495)	95.51	2.25	0	2901912	0	1	1	2901912	2901912	2901912	2901912	2901912	2901912	44.6	0	87.35	2658	d__Bacteria;p__Spirochaetota;c__UBA4802;o__UBA4802;f__UBA5550;g__JAAYBQ01;s__	N/A	N/A	GCA_012730035.1	88.94	0.73	d__Bacteria;p__Spirochaetota;c__UBA4802;o__UBA4802;f__UBA5550;g__;s__	taxonomic classification defined by topology and ANI	91.05	0.9720313237458316	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	EU887797.1.1511 Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;RBG-16-49-21;uncultured Leptospira sp.	pbccs	2021-09-02	Nanopore-Illumina	HQ	9.208073	11.535021	0.1644514	0.09392873	307109	106	0.034515432631411	Y	Bacteria	 Bacteroidetes	0	0
bin.0072	1567	802	1	2	2	19	k__Bacteria (UID2329)	74.24	31.37	4.08	1312693	0	40	40	58215	58215	32817	32817	140232	140232	30.5	2.09	86	1544	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__UBA5633;g__UBA2558;s__	N/A	N/A	GCA_002340425.1	96.72	0.46	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__UBA5633;g__;s__	taxonomic classification defined by topology and ANI	48.1	0.9659071010238574	Genome has more than 22.5% of markers with multiple hits	CR933038.1.1247 Bacteria;Patescibacteria;Parcubacteria;32-520;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	Contaminated	3.2106586	4.121868	0.057340696	0.033564035	5251	181	3.44696248333651	N	Bacteria	 Firmicutes	0	0
bin.0073	3493	2031	2	1	1	19	p__Firmicutes (UID241)	85.59	11.71	69.23	3053311	0	38	38	117124	117124	80350	80350	204970	204970	43.6	0.51	85.62	3419	d__Bacteria;p__Firmicutes_G;c__UBA5435;o__UBA5435;f__;g__;s__	N/A	N/A	GCA_002426645.1	76.75	0.01	d__Bacteria;p__Firmicutes_G;c__;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	79.61	0.559715724348794	Genome has more than 10.8% of markers with multiple hits	KP150725.1.1499 Bacteria;Firmicutes;Desulfitobacteriia;Desulfitobacteriales;uncultured;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	Contaminated	6.896254	14.477302	0.123163514	0.117887475	527747	32670	6.19046626508535	N	Bacteria	 Firmicutes	0	0
bin.0074	1169	585	1	1	1	11	p__Firmicutes (UID241)	33.18	0	0	1014398	0	14	14	91180	91180	72457	72457	186185	186185	56.9	2.17	83.99	1208	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__;s__	taxonomic novelty determined using RED	34.98	0.8830450816612906	N/A	JF417911.1.1228 Bacteria;Firmicutes;Dethiobacteria;Dethiobacterales;Dethiobacteraceae;uncultured;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	LQ	4.2001743	6.4717436	0.07501293	0.052698877	27381	1551	5.66451188780541	N	Bacteria	 Firmicutes	0	0
bin.0075	749	462	0	0	0	6	k__Bacteria (UID2569)	19.78	0	0	744358	0	21	21	37025	37025	35445	35445	130305	130305	39.1	2.98	87.05	790	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UPXZ01;s__	N/A	N/A	GCA_012837935.1	97.38	0.57	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UPXZ01;s__	taxonomic classification defined by topology and ANI	28.17	0.9953309943066277	N/A	NA	pbccs	2021-09-02	Nanopore-Illumina	LQ	15.931741	23.289883	0.28453264	0.18964761	88121	426	0.483426198068565	N	Bacteria	 Bacteroidetes	0	0
bin.0076	2314	1206	2	2	2	20	k__Bacteria (UID2569)	93.82	1.61	100	2680468	0	14	14	375817	375817	191462	191462	904066	904066	45.8	1.01	91.95	2340	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA1402;s__UBA1402 sp002305085	97.53	0.89	GCA_002305085.1	97.53	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA1402;s__	taxonomic classification defined by topology and ANI	92.36	N/A	N/A	CR933182.2.1358 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;uncultured;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	5.0934105	17.472109	0.090965666	0.14227396	464846	4124	0.88717553770496	N	Bacteria	 Bacteroidetes	1	0
bin.0077	2129	1110	3	3	3	20	k__Bacteria (UID2495)	96.07	2.25	100	2127478	0	8	8	589648	589648	265934	265934	625120	625120	32.4	1.38	86.67	2054	d__Bacteria;p__Spirochaetota;c__UBA6919;o__GWB1-36-13;f__GWB1-36-13;g__;s__	N/A	N/A	GCA_001829155.1	75.67	0.06	d__Bacteria;p__Spirochaetota;c__UBA6919;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	91.28	0.7627414652910255	N/A	FMJJ01000012.131284.134557 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus	pbccs	2021-09-02	Nanopore-Illumina	HQ	6.046722	22.006062	0.10799131	0.17919356	254036	940	0.370026295485679	N	Bacteria	 Euryarchaeota	1	0
bin.0078	2966	1594	3	3	3	20	p__Bacteroidetes (UID2605)	97.62	4.29	58.33	3489172	0	18	18	527807	527807	193842	193842	764836	764836	45	1.21	87.71	2935	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp012519515	99.32	0.92	GCA_012519515.1	99.32	0.92	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	taxonomic classification defined by topology and ANI	97	N/A	N/A	AB603812.1.1396 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;uncultured Bacteroidetes bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	55.504883	64.66619	0.99128836	0.52657145	3337531	20763	0.622106581182317	N	Bacteria	 Bacteroidetes	0	0
bin.0079	2185	1122	1	1	1	20	k__Bacteria (UID2569)	95.43	0.54	0	2869289	0	3	3	2662610	2662610	956429	956429	2662610	2662610	37.7	1.27	89.45	2162	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__4484-276;g__RZYY01;s__RZYY01 sp012516825	99.37	0.97	GCA_012516825.1	99.37	0.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__4484-276;g__RZYY01;s__	taxonomic classification defined by topology and ANI	95.85	N/A	N/A	FPLM01003243.14.1516 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;ST-12K33;metagenome	pbccs	2021-09-02	Nanopore-Illumina	HQ	327.8036	414.8133	5.8544016	3.3777907	2868322	661	0.0230448324839401	N	Bacteria	 Bacteroidetes	2	0
bin.0080	792	268	2	2	2	12	k__Bacteria (UID209)	50.85	0	0	685687	0	9	9	90365	90365	76187	76187	154993	154993	38.9	2.89	85.95	799	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__JAAYFL01;s__JAAYFL01 sp012728235	99.41	0.86	GCA_012728235.1	99.41	0.86	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__JAAYFL01;s__	taxonomic classification defined by topology and ANI	49.75	N/A	N/A	EU358737.1.1491 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;uncultured;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	3.4394326	3.8821852	0.061426483	0.031612318	1175	16	1.36170212765957	N	Bacteria	 Synergistetes	0	0
bin.0081	2796	1174	4	4	4	20	p__Firmicutes (UID239)	93.14	7.35	55.56	2800152	0	16	16	456997	456997	175009	175009	818039	818039	55.8	1.35	88.66	2812	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__JAAZLZ01;f__JAAZLZ01;g__JAAZLZ01;s__JAAZLZ01 sp012799075	98.46	0.96	GCA_012799075.1	98.46	0.96	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__JAAZLZ01;f__JAAZLZ01;g__JAAZLZ01;s__	taxonomic classification defined by topology and ANI	90.75	N/A	N/A	HQ156135.1.1397 Bacteria;Firmicutes;Limnochordia;B55-F-B-G02;uncultured prokaryote	pbccs	2021-09-02	Nanopore-Illumina	MQ	7.7714567	14.358806	0.13879418	0.11692258	825745	16548	2.00400850141387	N	Bacteria	 Firmicutes	0	0
bin.0082	1987	965	3	3	3	20	o__Clostridiales (UID1212)	91.11	0.67	0	2214680	0	4	4	1219570	1219570	553670	553670	1219570	1219570	52.6	0.93	87.45	1948	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__DTU078;s__DTU078 sp002385415	99.85	0.92	GCA_002385415.1	99.85	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__DTU078;s__	taxonomic classification defined by topology and ANI	91.8	N/A	N/A	EU878312.1.1514 Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	12.536161	29.901781	0.22388934	0.24348776	1833859	10085	0.549933228236195	N	Bacteria	 Firmicutes	0	0
bin.0083	1274	781	2	2	1	10	k__Bacteria (UID1452)	26.54	1.85	0	1206675	0	40	40	32986	32986	30166	30166	74884	74884	62	1.44	83.43	1313	d__Bacteria;p__Armatimonadota;c__UBA5377;o__UBA5377;f__FEN-943;g__;s__	N/A	N/A	GCA_003170595.1	75.81	0.03	d__Bacteria;p__Armatimonadota;c__UBA5377;o__UBA5377;f__;g__;s__	taxonomic classification defined by topology and ANI	26.84	0.8275958187250607	N/A	HE974813.1.1481 Bacteria;WS4;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	LQ	3.0247285	2.7194386	0.054020084	0.022144165	8456	312	3.68968779564806	N	Bacteria	 Proteobacteria	0	0
bin.0084	518	286	1	3	2	12	p__Firmicutes (UID239)	10.4	0	0	498938	0	10	10	75811	75811	49893	49893	99742	99742	58.2	2.24	83.01	555	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3951;s__	N/A	N/A	GCA_002385465.1	83.57	0.44	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3951;s__	taxonomic classification defined by topology and ANI	18.78	0.9772005077901447	N/A	FPLM01000554.1.1353 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Thermovirga;metagenome	pbccs	2021-09-02	Nanopore-Illumina	LQ	4.294125	5.08437	0.076690845	0.04140161	49290	1221	2.47717589774802	N	Bacteria	 Firmicutes	1	0
bin.0085	1737	825	2	2	2	19	p__Firmicutes (UID239)	72.61	0.99	0	1775572	0	5	5	581594	581594	355114	355114	659792	659792	49	0.36	87.73	1687	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic classification fully defined by topology	76.75	0.8465331109384622	N/A	KC333936.1.1493 Bacteria;Firmicutes;D8A-2;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	83.581436	119.66776	1.492721	0.97444475	1746978	20592	1.17872119740489	N	Bacteria	 Firmicutes	0	0
bin.0086	2386	1132	2	2	2	20	p__Firmicutes (UID239)	83.33	0.99	0	2470879	0	12	12	402628	402628	205906	205906	453526	453526	58.1	0.59	87.36	2437	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3951;s__UBA3951 sp012841375	99.35	0.89	GCA_012841375.1	99.35	0.89	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3951;s__	taxonomic classification defined by topology and ANI	82.81	N/A	N/A	HQ183806.1.1494 Bacteria;Firmicutes;D8A-2;uncultured Thermoanaerobacteraceae bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	6.658742	11.755543	0.11892167	0.09572442	409658	6638	1.62037602097359	N	Bacteria	 Firmicutes	0	0
bin.0087	1708	852	3	1	1	18	o__Bacteroidales (UID2657)	74.76	1.8	16.67	1756179	0	27	27	70019	70019	65043	65043	211652	211652	45.9	1.71	90.31	1724	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1179;s__UBA1179 sp002340405	98.3	0.78	GCA_002340405.1	98.3	0.78	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1179;s__	taxonomic classification defined by topology and ANI	76.53	N/A	N/A	GQ458213.1.1491 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidales UCG-001;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	3.7443435	6.7382298	0.06687204	0.05486885	25421	205	0.806419889068093	N	Bacteria	 Bacteroidetes	0	0
bin.0088	1910	965	2	1	1	12	o__Clostridiales (UID1212)	67	0	0	1820854	0	24	24	94693	94693	75868	75868	270318	270318	38.9	1.12	85	1909	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Herbinix;s__Herbinix sp012523775	98.97	0.79	GCA_012523775.1	98.97	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Herbinix;s__	taxonomic classification defined by topology and ANI	66.15	N/A	N/A	AB486227.1.1440 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Mobilitalea;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	3.5403736	5.962409	0.06322923	0.048551407	21262	705	3.31577462139027	N	Bacteria	 Firmicutes	0	0
bin.0089	1831	676	3	4	2	21	k__Bacteria (UID209)	100	0	0	1905010	0	2	2	1887107	1887107	952505	952505	1887107	1887107	60.2	3.01	90.48	1773	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__58-81;s__	N/A	N/A	GCA_002070395.1	92.53	0.88	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__58-81;s__	taxonomic classification defined by topology and ANI	91.5	0.9880145369677624	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	FPLM01000554.1.1353 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Thermovirga;metagenome	pbccs	2021-09-02	Nanopore-Illumina	HQ	25.307545	40.424446	0.45197964	0.32917297	1789010	4786	0.267522260915255	N	Bacteria	 Synergistetes	0	0
bin.0090	2895	1631	3	3	3	21	p__Firmicutes (UID239)	95.1	2.78	0	2917377	0	21	21	1699185	1699185	138922	138922	1699185	1699185	53.7	3.44	86.13	2823	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__UBA10085 sp012842765	99.2	0.9	GCA_012842765.1	99.2	0.9	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__	taxonomic classification defined by topology and ANI	90.35	N/A	N/A	EU878336.1.1532 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	46.572514	73.88293	0.8317609	0.60162264	2819177	24024	0.852163592424314	N	Bacteria	 Firmicutes	3	0
bin.0091	1627	704	3	2	2	15	p__Firmicutes (UID241)	74.71	0	0	1427887	0	20	20	83863	83863	71394	71394	219263	219263	57	0.91	89.28	1665	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__DTU010 sp900018335	99.47	0.78	GCA_900018335.1	99.47	0.78	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__	taxonomic classification defined by topology and ANI	68.63	N/A	N/A	JF417943.1.1500 Bacteria;Firmicutes;Limnochordia;MBA03;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	MQ	4.263152	9.224381	0.076137684	0.07511338	113248	1160	1.0243006499011	N	Bacteria	 Firmicutes	0	0
bin.0092	2397	1107	2	2	2	20	k__Bacteria (UID2570)	100	0	0	2732147	0	11	11	480207	480207	248377	248377	795231	795231	37.1	1.05	90.49	2350	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__Fermentimonas caenicola	99.37	0.91	GCF_001282625.1	99.37	0.91	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__	taxonomic classification defined by topology and ANI	96.96	N/A	N/A	LN515532.1009280.1010802 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Fermentimonas;Fermentimonas caenicola	pbccs	2021-09-02	Nanopore-Illumina	HQ	8.888082	11.059969	0.15873653	0.09006042	261005	1483	0.568188348882205	N	Bacteria	 Bacteroidetes	0	0
bin.0093	3400	1517	5	4	4	21	p__Firmicutes (UID241)	96.61	4.28	16.67	3474558	0	5	5	1826899	1826899	694911	694911	1826899	1826899	49.8	0.65	87.07	3320	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAYSL01;s__	N/A	N/A	GCA_012518315.1	90.32	0.93	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__;s__	taxonomic classification defined by topology and ANI	91.48	0.9648708939277932	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	HQ156138.1.1370 Bacteria;Firmicutes;Limnochordia;Limnochordales;uncultured;uncultured prokaryote	pbccs	2021-09-02	Nanopore-Illumina	HQ	8.274835	14.358212	0.14778425	0.116917744	810813	28876	3.5613637176513	N	Bacteria	 Firmicutes	0	0
bin.0094	3023	1698	1	1	1	20	p__Bacteroidetes (UID2605)	97.14	0.71	0	3817738	0	3	3	3008309	3008309	1272579	1272579	3008309	3008309	35.7	0.4	89.16	3021	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GCA-2748055;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__	taxonomic novelty determined using RED	94.44	0.8316421066087636	N/A	GU389675.1.1243 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;SB-5;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	HQ	9.199782	12.439109	0.16430335	0.10129064	357773	1448	0.404725901619183	N	Bacteria	 Bacteroidetes	0	0
bin.0095	4441	2111	2	2	2	21	c__Clostridia (UID1085)	82.24	50.93	4.52	4035230	0	88	88	70298	70298	45854	45854	167565	167565	47.6	2.81	83.88	4541	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU018;s__	N/A	N/A	GCA_003444615.1	97.49	0.27	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__DTU018;s__	taxonomic classification defined by topology and ANI	50.65	0.9847617234349308	Genome has more than 30.8% of markers with multiple hits	FJ825457.1.1386 Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales;Syntrophomonadaceae;Syntrophomonas;uncultured bacterium	pbccs	2021-09-02	Nanopore-Illumina	Contaminated	3.5578537	4.8933825	0.06354142	0.039846413	123680	2287	1.84912677878396	N	Bacteria	 Firmicutes	0	0
bin.0096	2395	1272	2	2	2	20	p__Firmicutes (UID239)	90.1	2.97	40	2548577	0	14	14	1483830	1483830	182041	182041	1483830	1483830	54	2.59	88.85	2449	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic classification fully defined by topology	88.52	0.789384551805004	N/A	CZCB01000470.66426.67944 Bacteria;Firmicutes;D8A-2;anaerobic digester metagenome	pbccs	2021-09-02	Nanopore-Illumina	HQ	16.58189	30.72645	0.29614395	0.25020295	2171092	14891	0.685876047629488	N	Bacteria	 Thermotogae	0	0
bin.0097	665	446	0	0	0	12	k__Bacteria (UID203)	36.91	0	0	552716	0	7	7	290932	290932	78959	78959	290932	290932	34.2	3.4	92.18	660	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA5232;s__	N/A	N/A	GCA_012513575.1	78.58	0.24	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA5232;s__	taxonomic classification defined by topology and ANI	32.3	0.9392554050161833	N/A	NA	pbccs	2021-09-02	Nanopore-Illumina	LQ	10.230585	20.655916	0.18271294	0.16819943	146095	2698	1.84674355727438	N	Bacteria	 Deferribacteres	0	0
bin.0098	4728	2671	2	2	2	19	o__Clostridiales (UID1212)	76.55	40.18	0	4459509	0	133	133	43742	43742	33530	33530	226408	226408	41.4	1.69	83.4	4866	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__;f__;g__;s__	taxonomic novelty determined using RED	52.35	0.6222638197506603	Genome has more than 24.2% of markers with multiple hits	JX576054.1.1277 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;HN-HF0106;uncultured Firmicutes bacterium	pbccs	2021-09-02	Nanopore-Illumina	Contaminated	3.6145196	4.6154847	0.06455344	0.037583515	131986	5470	4.1443789492825	N	Bacteria	 Firmicutes	0	0
