bin	CDS_total	CDS_hypothetical	X16S	X23S	X5S	unique_tRNA	checkm_marker_lineage	Completeness	Contamination	Strain_heterogeneity	Genome_size_bp	ambiguous_bases	scaffolds	contigs	N50_scaffolds_	N50_contigs_	Mean_scaffold_length_bp	Mean_contig_length_bp	Longest_scaffold_bp	Longest_contig_bp	GC	GC_std_scaffolds__1kbp	Coding_density	predicted_genes	gtdb_classification	fastani_ani	fastani_af	closest_placement_reference	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	msa_percent	red_value	gtdb_warning	silva_taxonomy	mags_workflow_name	mags_workflow_date	mags_workflow_mode	MAG_status	cov_long	cov_ilm	Rabund_long	Rabund_ilm	cmseq_covered_bases	cmseq_polymorphic_bases	percent_snp_rate	cMAG_status	kaiju_domain	kaiju_phylum	AMR_count	VIR_count
bin.0066	2182	1303	2	2	2	17	f__Spirochaetaceae (UID2535)	73.29	0	0	1627207	0	59	59	41665	41665	27579	27579	101669	101669	38.6	1.59	80.63	2417	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__JAAZLA01;s__JAAZLA01 sp012799545	98.62	0.78	GCA_012799545.1	98.62	0.78	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__;s__	taxonomic classification defined by topology and ANI	40.54	N/A	N/A	KC555222.1.1512 Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;uncultured Treponema sp.	r10	2021-10-12	Nanopore-Illumina	MQ	6.030055	4.9714828	0.13760784	0.10666327	160248	3190	1.99066447007139	N	Bacteria	 Spirochaetes	0	0
bin.0067	1008	596	1	1	0	17	k__Bacteria (UID203)	67.79	1.72	100	777057	0	8	8	173049	173049	97132	97132	230164	230164	42.3	0.87	79.83	1045	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__0-14-0-10-38-17;f__0-14-0-10-38-17;g__;s__	N/A	N/A	GCA_002774085.1	76.01	0.14	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	44.21	0.7951749165586222	N/A	GU179974.1.1486 Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;uncultured Microgenomates group bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	9.30728	12.00171	0.21239519	0.25749695	519299	17453	3.36087687440184	N	Bacteria	 Dictyoglomi	0	0
bin.0068	3110	1684	4	2	2	19	p__Firmicutes (UID1022)	71.7	1.9	0	2447832	0	60	60	55260	55260	40797	40797	126361	126361	49.9	2.81	73.14	3579	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__DTU098;s__DTU098 sp002305915	98.59	0.78	GCA_002305915.1	98.59	0.78	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__DTU098;s__	taxonomic classification defined by topology and ANI	58.29	N/A	N/A	GQ133486.1.1418 Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	5.2522216	6.636005	0.11985743	0.14237563	524667	6395	1.21886834887653	N	Bacteria	 Firmicutes	0	0
bin.0069	1920	1043	1	1	2	20	k__Bacteria (UID2328)	89.22	1.33	0	1769410	0	63	63	49960	49960	28085	28085	128329	128329	43	3.77	86.79	1891	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__UBA1427;s__UBA1427 sp002329485	99.6	0.87	GCA_002329485.1	99.6	0.87	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__UBA1427;s__	taxonomic classification defined by topology and ANI	80.96	N/A	N/A	CU922628.1.1357 Bacteria;Firmicutes;Bacilli;Izemoplasmatales;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	10.429387	8.602066	0.23800206	0.18455751	691674	11865	1.71540349933639	N	Bacteria	 Firmicutes	0	0
bin.0070	2287	1146	1	1	1	19	k__Bacteria (UID2569)	93.82	0.81	0	2362212	0	3	3	2342711	2342711	787404	787404	2342711	2342711	33.2	2.06	85.06	2260	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__MVYY01;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__;s__	taxonomic novelty determined using RED	83.26	0.9376711315196802	N/A	CU924061.1.1354 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;uncultured;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	44.982277	44.903503	1.0265104	0.96340567	2352895	186	0.0079051551386696	N	Bacteria	 Bacteroidetes	0	0
bin.0071	2954	1410	1	1	1	21	c__Deltaproteobacteria (UID3216)	83.33	1.29	0	3178250	0	6	6	1009891	1009891	529708	529708	1354931	1354931	57.4	1.47	86.61	2908	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__UBA1062 sp002316295	99.19	0.82	GCA_002316295.1	99.19	0.82	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__	taxonomic classification defined by topology and ANI	78.5	N/A	N/A	CU918113.1.1382 Bacteria;SAR324 clade(Marine group B);uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	52.901203	67.814095	1.2072229	1.454953	3144251	11866	0.377387174242769	N	Bacteria	 Proteobacteria	0	0
bin.0072	1994	976	0	0	0	15	o__Clostridiales (UID1212)	73.3	0	0	1633628	0	31	31	87279	87279	52697	52697	313621	313621	56	2.5	78.34	2154	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UMGS1783;g__;s__	N/A	N/A	GCA_900555065.1	75.0	0.03	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__;g__;s__	taxonomic classification defined by topology and ANI	59.8	0.7584609895051894	N/A	NA	r10	2021-10-12	Nanopore-Illumina	MQ	5.760637	7.8457937	0.13145964	0.16833168	511342	5782	1.13075006551388	N	Bacteria	 Firmicutes	0	0
bin.0073	2344	1415	1	1	1	19	p__Euryarchaeota (UID54)	94.86	3.92	85.71	2238623	0	20	20	228812	228812	111931	111931	356695	356695	59.2	1.51	85.49	2368	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus sp012797575	98.89	0.93	GCA_012797575.1	98.89	0.93	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__	taxonomic classification defined by topology and ANI	90.73	N/A	N/A	AB494253.1.1436 Archaea;Halobacterota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;uncultured archaeon	r10	2021-10-12	Nanopore-Illumina	HQ	57.33432	51.89263	1.3083881	1.1133577	2161453	40824	1.88872947966021	N	Archaea	 Euryarchaeota	0	0
bin.0074	3878	2645	2	2	2	16	p__Bacteroidetes (UID2605)	61.47	3.2	0	2928979	0	116	116	46207	46207	25249	25249	168460	168460	49.5	1.98	81.89	4092	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__SR-FBR-E99;s__SR-FBR-E99 sp009881065	97.77	0.68	GCA_009881065.1	97.77	0.68	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__SR-FBR-E99;s__	taxonomic classification defined by topology and ANI	43.84	N/A	N/A	FPLM01000992.16.1523 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;metagenome	r10	2021-10-12	Nanopore-Illumina	MQ	5.354729	6.9885626	0.12219669	0.14993978	667528	9068	1.35844488920315	N	Bacteria	 Bacteroidetes	0	0
bin.0075	2375	1033	2	2	2	21	k__Bacteria (UID209)	98.31	0	0	2091057	0	20	20	1105678	1105678	104552	104552	1105678	1105678	45	1.88	86.78	2395	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Acetomicrobiaceae;g__Acetomicrobium;s__Acetomicrobium sp012518015	99.39	0.97	GCA_012518015.1	99.39	0.97	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Acetomicrobiaceae;g__Acetomicrobium;s__	taxonomic classification defined by topology and ANI	82.71	N/A	N/A	EU878326.1.1524 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	10.223675	13.86294	0.23330764	0.29742968	1571827	24857	1.58140813206542	N	Bacteria	 Synergistetes	0	0
bin.0076	1856	973	1	1	1	19	k__Bacteria (UID2328)	84.56	1.33	100	1535208	0	50	50	46653	46653	30704	30704	174418	174418	33	1.49	84.45	1840	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__DUOG01;s__DUOG01 sp012838945	99.21	0.77	GCA_012838945.1	99.21	0.77	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__;s__	taxonomic classification defined by topology and ANI	66.29	N/A	N/A	EU219945.1.1366 Bacteria;Firmicutes;Bacilli;Izemoplasmatales;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	8.761686	6.094896	0.19994459	0.13076612	270151	1763	0.652597991493646	N	Bacteria	 Firmicutes	0	0
bin.0077	2363	1103	1	1	0	20	p__Firmicutes (UID239)	90.1	3.96	25	1968710	0	17	17	280399	280399	115806	115806	436934	436934	47	1.03	85.03	2470	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3907;s__	N/A	N/A	GCA_002391545.1	82.05	0.25	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic classification defined by topology and ANI	74.53	0.929643715552412	N/A	CU919470.1.1354 Bacteria;Firmicutes;D8A-2;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	13.086729	18.846525	0.2986435	0.40435264	1694364	43265	2.55346548911568	N	Bacteria	 Firmicutes	0	0
bin.0078	3356	1815	2	2	2	21	k__Bacteria (UID209)	93.73	5.08	0	2752643	0	24	24	211463	211463	114693	114693	442642	442642	57.3	2.02	84	3439	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__	N/A	N/A	GCA_012519165.1	82.93	0.79	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__	taxonomic classification defined by topology and ANI	70.94	0.967532987272903	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	FPLM01008605.14.1514 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;uncultured;metagenome	r10	2021-10-12	Nanopore-Illumina	MQ	8.584871	11.321678	0.1959096	0.24290685	1786232	40593	2.27254914255259	N	Bacteria	 Synergistetes	0	0
bin.0079	2507	1347	2	2	2	20	p__Firmicutes (UID239)	68.36	0.98	0	1733584	0	39	39	79606	79606	44450	44450	206999	206999	45.2	0.76	80.71	2688	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3907;s__UBA3907 sp002391545	98.75	0.79	GCA_002391545.1	98.75	0.79	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic classification defined by topology and ANI	51.94	N/A	N/A	EU878332.1.1524 Bacteria;Firmicutes;D8A-2;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	6.918661	9.400616	0.15788613	0.20169044	707895	6510	0.919627910918992	N	Bacteria	 Firmicutes	0	0
bin.0080	3145	1628	4	4	4	21	o__Clostridiales (UID1120)	94.7	1.4	0	2539206	0	28	28	223407	223407	90685	90685	321310	321310	35	1.33	82.16	3074	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__Sedimentibacter sp003483345	96.8	0.68	GCA_003483345.1	96.8	0.68	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__	taxonomic classification defined by topology and ANI	76.65	N/A	N/A	AB780933.1.1597 Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Sedimentibacteraceae;Sedimentibacter;uncultured Firmicutes bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	10.890177	12.469692	0.24851744	0.26753753	1651366	39616	2.39898362931052	N	Bacteria	 Firmicutes	0	0
bin.0081	2925	1582	3	3	3	20	p__Firmicutes (UID241)	91.95	4.94	0	2982497	0	22	22	430292	430292	135568	135568	1120619	1120619	54	1	82.95	2795	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__UBA10085 sp012842765	99.22	0.95	GCA_012842765.1	99.22	0.95	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__	taxonomic classification defined by topology and ANI	87.41	N/A	N/A	EU878336.1.1532 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	26.877008	38.87045	0.61334217	0.83396643	2781818	29127	1.04704908804242	N	Bacteria	 Firmicutes	0	0
bin.0082	1833	933	2	2	2	20	p__Bacteroidetes (UID2605)	93.71	0.95	0	1985016	0	6	6	1242997	1242997	330836	330836	1242997	1242997	45.4	3.76	93.95	1814	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__	N/A	N/A	GCA_012839605.1	81.58	0.75	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__	taxonomic classification defined by topology and ANI	95.35	0.9873976643840924	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	EF559196.1.1483 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;uncultured;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	79.65815	94.974915	1.8178252	2.037689	1974393	1312	0.0664508028543456	N	Bacteria	 Bacteroidetes	0	0
bin.0083	3382	2114	3	3	3	20	k__Bacteria (UID2569)	81.54	8.33	0	2914510	0	110	110	47334	47334	26495	26495	192384	192384	45.5	4.19	86.39	3850	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA1402;s__UBA1402 sp002305085	97.24	0.77	GCA_002305085.1	97.24	0.77	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA1402;s__	taxonomic classification defined by topology and ANI	61.74	N/A	N/A	CR933182.2.1358 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;uncultured;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	7.6504297	7.9496098	0.17458533	0.17055906	686393	9763	1.42236299029856	N	Bacteria	 Bacteroidetes	0	0
bin.0084	2579	1398	1	1	1	20	k__Bacteria (UID2495)	75.88	2.27	33.33	1933492	0	61	61	52669	52669	31696	31696	152158	152158	46.9	3.97	84.01	2765	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__DUOJ01;s__DUOJ01 sp012838895	98.75	0.9	GCA_012838895.1	98.75	0.9	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__;s__	taxonomic classification defined by topology and ANI	60.65	N/A	N/A	HQ154946.1.1407 Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta;uncultured prokaryote	r10	2021-10-12	Nanopore-Illumina	MQ	7.6218977	6.8496475	0.17393422	0.14695935	469566	7525	1.60254362539025	N	Bacteria	 Spirochaetes	1	0
bin.0085	2068	942	2	2	2	20	k__Bacteria (UID2570)	98.91	7.03	0	2212555	0	12	12	259013	259013	184379	184379	616936	616936	42.5	1.47	87.05	2059	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA4179;s__UBA4179 sp002381125	97.41	0.77	GCA_002381125.1	97.41	0.77	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA4179;s__	taxonomic classification defined by topology and ANI	93.91	N/A	N/A	CZCA01000836.15.1544 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Proteiniphilum;anaerobic digester metagenome	r10	2021-10-12	Nanopore-Illumina	MQ	35.33962	50.345184	0.8064619	1.080157	2022146	34095	1.68608003576399	N	Bacteria	 Bacteroidetes	0	0
bin.0086	5238	3874	1	1	1	19	k__Bacteria (UID1452)	77.83	0	0	3898018	0	44	44	172669	172669	88591	88591	518486	518486	65	4.56	84.92	5026	d__Bacteria;p__Armatimonadota;c__UBA5377;o__UBA1398;f__UBA1398;g__UBA1398;s__	N/A	N/A	GCA_002305165.1	78.02	0.32	d__Bacteria;p__Armatimonadota;c__UBA5377;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	56.48	0.9127874591049938	N/A	JN536636.1.1396 Bacteria;WS1;uncultured organism	r10	2021-10-12	Nanopore-Illumina	MQ	7.073876	10.586891	0.1614282	0.22714198	2254949	1752	0.0776957705030136	N	Bacteria	 Proteobacteria	0	0
bin.0087	2427	1427	2	2	2	20	p__Euryarchaeota (UID49)	97.39	0.65	0	2550920	0	3	3	2531476	2531476	850306	850306	2531476	2531476	53	6.71	85.13	2439	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	taxonomic classification defined by topology and ANI	96.68	0.9701877169165576	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	AJ576227.1.1402 Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosaetaceae;Methanosaeta;uncultured archaeon	r10	2021-10-12	Nanopore-Illumina	HQ	60.499645	90.23537	1.3806219	1.9360019	2550342	172	0.00674419352384896	N	Archaea	 Euryarchaeota	0	0
bin.0088	1060	585	0	0	0	14	p__Firmicutes (UID239)	27.58	1.96	0	694740	0	26	26	44736	44736	26720	26720	107830	107830	50	1.2	77.91	1156	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAYSL01;s__	N/A	N/A	GCA_012518315.1	93.53	0.62	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__;s__	taxonomic classification defined by topology and ANI	33.21	0.9658956726544555	N/A	NA	r10	2021-10-12	Nanopore-Illumina	LQ	6.9494557	7.0024667	0.15858887	0.15023808	224054	18058	8.05966418809751	N	Bacteria	 Firmicutes	0	0
bin.0089	3286	2340	1	2	2	14	k__Bacteria (UID2329)	38.69	1.4	0	2102346	0	131	131	22417	22417	16048	16048	118676	118676	39.1	6.67	72.6	3594	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__UBA1709;g__DUOZ01;s__	N/A	N/A	GCA_012838555.1	92.65	0.03	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__UBA1709;g__;s__	taxonomic classification defined by topology and ANI	29.6	0.9361449456312548	N/A	FPLM01006542.18.1520 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinilabiliaceae;uncultured;metagenome	r10	2021-10-12	Nanopore-Illumina	LQ	8.299419	7.5580807	0.1893955	0.1621588	408111	13740	3.36673110991863	N	Bacteria	 Firmicutes	0	0
bin.0090	1572	837	2	2	2	20	k__Bacteria (UID2328)	98	0	0	1733468	0	40	40	422101	422101	43336	43336	560123	560123	31.5	6.57	90.19	1534	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__DUQW01;s__DUQW01 sp012515785	98.01	0.92	GCA_012515785.1	98.01	0.92	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__DUQW01;s__	taxonomic classification defined by topology and ANI	87.14	N/A	N/A	GQ132727.1.1338 Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	62.634274	39.880165	1.4293349	0.8556298	1667694	7984	0.478744901642627	N	Bacteria	 Tenericutes	0	0
bin.0091	3493	2032	2	2	2	20	p__Bacteroidetes (UID2605)	96.88	1.9	0	3726327	0	19	19	2291603	2291603	196122	196122	2291603	2291603	44.5	4	86.46	3431	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp012519515	99.18	0.93	GCA_012519515.1	99.18	0.93	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	taxonomic classification defined by topology and ANI	88.43	N/A	N/A	AB603812.1.1396 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;uncultured Bacteroidetes bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	27.62072	38.470768	0.630314	0.8253912	3655352	32004	0.875538115070724	N	Bacteria	 Bacteroidetes	2	0
bin.0092	3933	2943	2	2	2	14	k__Bacteria (UID1452)	45.5	2.78	0	2758414	0	83	83	45820	45820	33233	33233	122040	122040	56	1.13	77.71	4355	d__Bacteria;p__Armatimonadota;c__UBA5829;o__UBA5829;f__UBA5829;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Armatimonadota;c__UBA5829;o__UBA5829;f__UBA5829;g__;s__	taxonomic novelty determined using RED	26.35	0.8370445224051696	N/A	CU927522.1.1345 Bacteria;Armatimonadota;uncultured;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	LQ	4.1199765	5.5545545	0.094019234	0.1191731	317568	2908	0.915709391374446	N	Bacteria	 Firmicutes	0	0
bin.0093	2361	1044	2	2	0	18	k__Bacteria (UID209)	89.66	2.24	0	2363507	0	40	40	362271	362271	59087	59087	527113	527113	31.2	1.56	85.17	2318	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Petrotogales;f__Petrotogaceae;g__Defluviitoga;s__Defluviitoga tunisiensis	98.57	0.85	GCF_000953715.1	98.57	0.85	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Petrotogales;f__Petrotogaceae;g__;s__	taxonomic classification defined by topology and ANI	86.56	N/A	N/A	LN824141.1873567.1875066 Bacteria;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Defluviitoga;Defluviitoga tunisiensis	r10	2021-10-12	Nanopore-Illumina	MQ	27.193853	22.030912	0.6205727	0.47267374	1921041	27239	1.41792913321475	N	Bacteria	 Thermotogae	0	0
bin.0094	2170	1249	0	0	0	9	o__Clostridiales (UID1120)	40.58	1.42	0	1575959	0	51	51	39902	39902	30901	30901	107824	107824	40.5	1.34	75.05	2462	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__DSM-8532;g__DTU069;s__DTU069 sp012730095	97.78	0.73	GCA_012730095.1	97.78	0.73	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__DSM-8532;g__DTU069;s__	taxonomic classification defined by topology and ANI	34.25	N/A	N/A	NA	r10	2021-10-12	Nanopore-Illumina	LQ	5.0388036	4.5823483	0.114987165	0.09831438	119825	2968	2.47694554558731	N	Bacteria	 Firmicutes	0	0
bin.0095	2138	1204	1	1	1	20	k__Bacteria (UID2565)	88.65	1.08	0	1979688	0	22	22	1241621	1241621	89985	89985	1241621	1241621	36.3	6.23	92.57	2072	d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__GCA-002774445;s__	N/A	N/A	GCA_002774445.1	76.28	0.15	d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__;s__	taxonomic classification defined by topology and ANI	76.85	0.895658169587134	N/A	AF407201.1.1446 Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus Omnitrophus;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	188.11967	120.72965	4.292953	2.5902576	1959122	3117	0.159101883394704	N	Bacteria	 Spirochaetes	0	0
bin.0096	1780	959	2	2	2	20	c__Clostridia (UID1118)	84.95	0.81	0	2224639	0	19	19	1814259	1814259	117086	117086	1814259	1814259	31.9	3.47	88.2	1722	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__DTU072;g__JAAZJD01;s__JAAZJD01 sp012800525	99.49	0.96	GCA_012800525.1	99.49	0.96	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__DTU072;g__JAAZJD01;s__	taxonomic classification defined by topology and ANI	86.98	N/A	N/A	GQ136544.1.1337 Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	MQ	45.562828	26.879236	1.0397588	0.57669467	2147174	3154	0.146890750353721	N	Bacteria	 Firmicutes	0	0
bin.0097	3229	1778	2	2	4	20	p__Firmicutes (UID239)	90.72	4.95	80	3238059	0	44	44	166797	166797	73592	73592	643210	643210	49.2	1.01	83.34	3176	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic novelty determined using RED	85.88	0.877511552463024	N/A	KC333936.1.1493 Bacteria;Firmicutes;D8A-2;uncultured bacterium	r10	2021-10-12	Nanopore-Illumina	HQ	37.43589	55.92814	0.85429937	1.1999395	3065463	42670	1.39195938753787	N	Bacteria	 Firmicutes	0	0
bin.0098	1335	833	0	0	0	8	k__Bacteria (UID1452)	29.85	0.1	0	878852	0	34	34	36777	36777	25848	25848	67344	67344	39	1.44	76.27	1599	d__Bacteria;p__Armatimonadota;c__UBA5829;o__DTJY01;f__DTJY01;g__;s__	N/A	N/A	GCA_011337985.1	74.36	0.0	d__Bacteria;p__Armatimonadota;c__UBA5829;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	20.79	0.7228901239021177	N/A	NA	r10	2021-10-12	Nanopore-Illumina	LQ	3.8126528	3.6675682	0.087006	0.07868776	26765	434	1.6215206426303	N	Bacteria	 Firmicutes	0	0
bin.0099	3451	1750	1	1	0	20	p__Firmicutes (UID239)	87.25	4.9	66.67	3406669	0	48	48	169645	169645	70972	70972	314131	314131	49.4	1.59	83.53	3367	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__UBA4971 sp012841305	97.47	0.93	GCA_012841305.1	97.47	0.93	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__	taxonomic classification defined by topology and ANI	81.18	N/A	N/A	HQ156080.1.1394 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured prokaryote	r10	2021-10-12	Nanopore-Illumina	MQ	58.326366	83.45372	1.331027	1.7905014	3202383	61170	1.91014004258704	N	Bacteria	 Firmicutes	0	0
