bin	CDS_total	CDS_hypothetical	X16S	X23S	X5S	unique_tRNA	checkm_marker_lineage	Completeness	Contamination	Strain_heterogeneity	Genome_size_bp	ambiguous_bases	scaffolds	contigs	N50_scaffolds_	N50_contigs_	Mean_scaffold_length_bp	Mean_contig_length_bp	Longest_scaffold_bp	Longest_contig_bp	GC	GC_std_scaffolds__1kbp	Coding_density	predicted_genes	gtdb_classification	fastani_ani	fastani_af	closest_placement_reference	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	msa_percent	red_value	gtdb_warning	silva_taxonomy	mags_workflow_name	mags_workflow_date	mags_workflow_mode	MAG_status	cov_long	cov_ilm	Rabund_long	Rabund_ilm	cmseq_covered_bases	cmseq_polymorphic_bases	percent_snp_rate	cMAG_status	kaiju_domain	kaiju_phylum	AMR_count	VIR_count
bin.0065	2145	1169	2	2	1	20	f__Spirochaetaceae (UID2535)	99.3	0.47	100	2210993	56	16	16	293485	293479	138187	138183	447519	447504	38.2	1.19	89.54	2130	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__JAAZLA01;s__JAAZLA01 sp012799545	99.17	0.99	GCA_012799545.1	99.17	0.99	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__;s__	taxonomic classification defined by topology and ANI	87.23	N/A	N/A	KC555222.1.1512 Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;uncultured Treponema sp.	r9-il	2021-10-27	Nanopore-Illumina	HQ	15.151558	4.7004905	0.11853722	0.09341186	183052	3356	1.83335882699998	N	Bacteria	 Spirochaetes	0	0
bin.0066	2936	1768	1	1	1	20	p__Firmicutes (UID239)	68.67	2.78	0	2766491	83	90	90	47052	47052	30738	30737	179140	179140	53.5	1.29	82.27	3007	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__DUQB01;s__DUQB01 sp012838035	99.04	0.84	GCA_012838035.1	99.04	0.84	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__;s__	taxonomic classification defined by topology and ANI	65.61	N/A	N/A	KF550886.1.1429 Bacteria;Firmicutes;Limnochordia;Limnochordales;Limnochordaceae;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	MQ	5.523498	2.6315374	0.043212723	0.052295994	52538	382	0.727092770946743	N	Bacteria	 Firmicutes	0	0
bin.0067	2544	1596	2	2	2	20	k__Bacteria (UID2569)	97.85	1.08	0	2596911	3	49	49	638245	638245	52998	52998	925399	925399	41.4	7.48	91.59	2522	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__W0P28-013 sp012837685	99.52	0.98	GCA_012837685.1	99.52	0.98	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__	taxonomic classification defined by topology and ANI	95.37	N/A	N/A	FPLM01004737.14.1519 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;uncultured;metagenome	r9-il	2021-10-27	Nanopore-Illumina	HQ	103.208626	33.65413	0.80744594	0.6688014	2522972	9902	0.392473638233005	N	Bacteria	 Bacteroidetes	1	0
bin.0068	2142	1496	0	0	0	12	p__Euryarchaeota (UID54)	51.76	1.31	0	1659226	46	147	147	14666	14666	11287	11286	40149	40149	58.6	6.49	81.24	2349	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__	N/A	N/A	GCA_002497965.1	94.34	0.5	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__	taxonomic classification defined by topology and ANI	42.54	0.9555710621340447	N/A	NA	r9-il	2021-10-27	Nanopore-Illumina	MQ	6.149347	2.4612167	0.04810901	0.048911247	63457	1560	2.45835762800006	N	Archaea	 Euryarchaeota	0	0
bin.0069	2970	1703	2	2	2	20	k__Bacteria (UID2570)	99.45	4.26	64.29	3947116	4	14	14	2648210	2648206	281936	281936	2648210	2648206	49.5	5.31	90.41	3065	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__Fermentimonas sp012838585	99.24	0.98	GCA_012838585.1	99.24	0.98	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__	taxonomic classification defined by topology and ANI	94.68	N/A	N/A	EF559172.1.1492 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Fermentimonas;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	HQ	29.525864	11.02371	0.23099366	0.2190719	2346516	22583	0.962405540810291	N	Bacteria	 Bacteroidetes	0	0
bin.0070	2947	1430	0	0	0	18	c__Deltaproteobacteria (UID3216)	88.8	0.97	50	2907401	73	37	37	105079	105079	78578	78576	272746	272746	50	1.6	86.38	2985	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SURF-15;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__	taxonomic novelty determined using RED	74.33	0.7759312965629808	N/A	NA	r9-il	2021-10-27	Nanopore-Illumina	MQ	7.7864823	2.933941	0.060917035	0.058305595	35564	140	0.393656506579687	N	Bacteria	 Proteobacteria	0	0
bin.0071	1129	594	2	1	1	20	o__Thermoanaerobacterales (UID1420)	49.29	1.12	25	1004109	81	29	29	42664	42664	34624	34621	199440	199416	37	2.46	85.55	1139	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA1242;g__;s__	N/A	N/A	GCA_002424095.1	75.46	0.04	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA1242;g__;s__	taxonomic classification defined by topology and ANI	73.1	0.8336399338739141	N/A	HQ155278.1.1385 Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;uncultured prokaryote	r9-il	2021-10-27	Nanopore-Illumina	LQ	7.3420396	1.8762271	0.057439964	0.03728587	2349	11	0.468284376330353	N	Bacteria	 Firmicutes	0	0
bin.0072	4297	2775	1	1	1	16	o__Clostridiales (UID1120)	34.46	7.03	0	3170594	105	230	230	19859	19859	13785	13784	98944	98944	38.4	1.43	78.3	4656	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lutisporales;f__Lutisporaceae;g__Lutispora;s__	N/A	N/A	GCF_900142105.1	82.02	0.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lutisporales;f__Lutisporaceae;g__;s__	taxonomic classification defined by topology and ANI	22.22	0.9106508180487177	N/A	AB234006.1.1449 Bacteria;Firmicutes;Clostridia;Gracilibacteraceae;Lutispora;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	LQ	4.511244	1.5944232	0.035293423	0.03168564	42863	2048	4.7780136714649	N	Bacteria	 Firmicutes	2	0
bin.0073	2269	1018	4	4	4	20	p__Firmicutes (UID241)	97.46	0.85	0	2324147	13	7	7	579119	579119	332021	332019	796516	796504	55.1	0.87	83.68	2241	d__Bacteria;p__SLNR01;c__SLNR01;o__SLNR01;f__;g__;s__	N/A	N/A	GCA_007132905.1	76.8	0.01	d__Bacteria;p__;c__;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	93.61	0.5910450132049201	N/A	EU421875.1.1226 Bacteria;Firmicutes;D8A-2;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	HQ	13.499622	6.946383	0.1056134	0.13804403	487366	1784	0.366049334586327	N	Bacteria	 Firmicutes	0	0
bin.0074	1970	934	3	3	3	20	o__Clostridiales (UID1212)	92.45	0.67	0	2237683	0	6	6	1209792	1209792	372947	372947	1209792	1209792	52.5	1.75	87.48	1948	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__DTU078;s__DTU078 sp002385415	99.78	0.96	GCA_002385415.1	99.78	0.96	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__DTU078;s__	taxonomic classification defined by topology and ANI	91.84	N/A	N/A	EU878312.1.1514 Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	HQ	28.81134	14.483392	0.22540364	0.2878254	1866061	4470	0.239542008540986	N	Bacteria	 Firmicutes	0	0
bin.0075	3816	2544	1	0	0	20	k__Bacteria (UID2565)	74.9	1.14	0	3836703	71	95	95	57761	57761	40386	40385	209694	209694	63.7	1.34	82.66	3894	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SM23-33;f__SM23-33;g__;s__	N/A	N/A	GCA_002071695.1	77.37	0.2	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SM23-33;f__SM23-33;g__;s__	taxonomic classification defined by topology and ANI	62.5	0.8272893927956397	N/A	JN527429.1.1449 Bacteria;Planctomycetota;ODP123;uncultured organism	r9-il	2021-10-27	Nanopore-Illumina	MQ	6.5938797	2.8866322	0.05158679	0.057365436	58782	397	0.675376816032119	N	Bacteria	 Proteobacteria	0	0
bin.0076	2434	1044	2	2	2	20	o__Actinomycetales (UID1697)	93.52	0.39	0	2715280	0	4	4	1436982	1436982	678820	678820	1436982	1436982	66.3	1.38	90.96	2411	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brevilactibacter;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__	taxonomic novelty determined using RED	97.52	0.9245742688552558	N/A	AB637325.1.1476 Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propioniciclava;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	HQ	32.01912	18.203777	0.2504995	0.36175984	2435106	839	0.0344543522951362	N	Bacteria	 Actinobacteria	0	0
bin.0077	2902	1352	1	1	1	20	c__Deltaproteobacteria (UID3216)	94.19	3.23	0	3093312	0	10	10	520847	520847	309331	309331	799124	799124	62.9	8.09	87.33	2840	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA4778;g__UBA2192;s__UBA2192 sp012728915	99.85	0.99	GCA_012728915.1	99.85	0.99	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA4778;g__UBA2192;s__	taxonomic classification defined by topology and ANI	89.68	N/A	N/A	CU925038.1.1379 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;uncultured;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	HQ	58.499664	29.83611	0.4576683	0.5929268	3009400	4237	0.140792184488602	N	Bacteria	 Proteobacteria	0	0
bin.0078	4237	2777	1	1	0	20	k__Bacteria (UID2565)	88.22	5.11	50	4564820	69	68	68	122805	122805	67129	67128	413212	413212	64.7	1.14	83.96	4357	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__;s__	taxonomic novelty determined using RED	67.72	0.7962050805080966	N/A	JQ771475.1.1510 Bacteria;Planctomycetota;Phycisphaerae;CCM11a;bacterium enrichment culture clone E27	r9-il	2021-10-27	Nanopore-Illumina	MQ	6.8610115	3.298478	0.05367668	0.06554996	79581	301	0.3782309847828	N	Bacteria	 Planctomycetes	0	0
bin.0079	3838	2304	6	6	5	20	p__Firmicutes (UID239)	89.71	4.19	11.11	4018387	99	63	63	150905	150905	63783	63782	457358	457340	56.9	2.15	86.62	3752	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__DTU080;s__	N/A	N/A	GCA_001513395.1	77.0	0.22	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__;s__	taxonomic classification defined by topology and ANI	88.41	0.893338288779129	N/A	HQ727564.1.1476 Bacteria;Firmicutes;Limnochordia;Limnochordales;Limnochordaceae;uncultured Firmicutes bacterium	r9-il	2021-10-27	Nanopore-Illumina	MQ	8.441896	4.2800384	0.06604462	0.08505631	202576	2441	1.20497985941079	N	Bacteria	 Firmicutes	0	0
bin.0080	731	420	1	1	0	13	k__Bacteria (UID2495)	49.34	1.12	100	648840	7	15	15	76184	76184	43256	43255	189120	189120	41.4	1.44	81.3	752	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__0-14-0-10-38-17;f__0-14-0-10-38-17;g__;s__	N/A	N/A	GCA_002774085.1	75.05	0.1	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	39.45	0.8014662003174778	N/A	KC763875.1.1327 Bacteria;Patescibacteria;Microgenomatia;Candidatus Woesebacteria;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	LQ	7.06924	3.3930745	0.05530574	0.06742986	16590	431	2.59795057263412	N	Bacteria	 Firmicutes	0	0
bin.0081	4381	2366	1	1	1	21	c__Deltaproteobacteria (UID3216)	97.42	8.06	5.26	4678106	0	40	40	1317687	1317687	116952	116952	1443179	1443179	56.3	8.48	87.31	4333	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__UBA1062 sp002316295	99.11	0.96	GCA_002316295.1	99.11	0.96	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__	taxonomic classification defined by topology and ANI	85.75	N/A	Genome has more than 10.0% of markers with multiple hits	CU918113.1.1382 Bacteria;SAR324 clade(Marine group B);uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	MQ	137.4437	66.16488	1.0752817	1.3148808	4521327	21095	0.466566563312054	N	Bacteria	 Proteobacteria	1	0
bin.0082	1955	823	1	1	1	20	p__Firmicutes (UID240)	90.35	0	0	1694192	24	23	23	104758	104748	73660	73659	350754	350740	35.6	1.96	84.32	1932	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__UBA3567;f__Ch38;g__DUOC01;s__DUOC01 sp012839065	99.54	0.83	GCA_012839065.1	99.54	0.83	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__UBA3567;f__Ch38;g__;s__	taxonomic classification defined by topology and ANI	81.89	N/A	N/A	EU639010.1.1404 Bacteria;Firmicutes;Clostridia;Clostridiales;uncultured;uncultured Natronoanaerobium sp.	r9-il	2021-10-27	Nanopore-Illumina	HQ	7.632875	3.2405198	0.059715297	0.06439818	41679	341	0.818157825283716	N	Bacteria	 Firmicutes	0	0
bin.0083	3072	1691	3	3	3	21	p__Firmicutes (UID239)	94.85	6.7	0	3214040	2	36	36	273962	273962	89278	89278	838406	838406	53.7	2.85	85.72	2972	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__UBA10085 sp012842765	99.36	0.94	GCA_012842765.1	99.36	0.94	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__	taxonomic classification defined by topology and ANI	85.15	N/A	N/A	EU878336.1.1532 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	MQ	75.709915	41.025887	0.59231156	0.8152989	3127707	28533	0.912265758909003	N	Bacteria	 Firmicutes	2	0
bin.0084	2182	1292	3	2	1	17	p__Bacteroidetes (UID2605)	73.48	1.43	57.14	2133599	142	69	69	46327	46318	30921	30919	148345	148345	54	1.67	88.44	2247	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp012522855	98.72	0.87	GCA_012522855.1	98.72	0.87	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__	taxonomic classification defined by topology and ANI	69.21	N/A	N/A	CU918125.1.1363 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	MQ	4.8898864	2.336238	0.038255706	0.04642757	23067	112	0.485542116443404	N	Bacteria	 Bacteroidetes	0	0
bin.0085	2181	942	2	2	2	21	k__Bacteria (UID209)	98.31	0	0	2167688	2	34	34	365446	365446	63755	63755	868069	868069	44.9	4.81	89.82	2171	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Acetomicrobiaceae;g__Acetomicrobium;s__Acetomicrobium sp012518015	99.5	0.97	GCA_012518015.1	99.5	0.97	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Acetomicrobiaceae;g__Acetomicrobium;s__	taxonomic classification defined by topology and ANI	90.63	N/A	N/A	EU878326.1.1524 Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	HQ	27.657906	14.21592	0.21637982	0.28251004	1649394	22391	1.35752888636675	N	Bacteria	 Synergistetes	0	0
bin.0086	2348	1079	2	2	2	19	p__Firmicutes (UID241)	94.92	4.1	28.57	2419071	0	31	31	190812	190812	78034	78034	413491	413491	51.1	4.38	87.68	2344	d__Bacteria;p__DTU030;c__DTU030;o__DUMP01;f__DUMP01;g__DUNI01;s__DUNI01 sp012837285	99.15	0.91	GCA_012837285.1	99.15	0.91	d__Bacteria;p__DTU030;c__DTU030;o__DUMP01;f__DUMP01;g__DUNI01;s__	taxonomic classification defined by topology and ANI	92.06	N/A	N/A	HQ155055.1.1385 Bacteria;Firmicutes;Incertae Sedis;Gelria;uncultured prokaryote	r9-il	2021-10-27	Nanopore-Illumina	HQ	113.54066	60.58401	0.88827795	1.2039734	2323130	20615	0.887380387666639	N	Bacteria	 Firmicutes	0	0
bin.0087	877	499	0	0	0	4	p__Actinobacteria (UID1454)	22.66	0	0	788936	23	35	35	31151	31151	22541	22540	75085	75085	70.6	1.48	82.07	966	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__CAIXSE01;s__	N/A	N/A	GCA_012719015.1	96.72	0.57	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__CAIXSE01;s__	taxonomic classification defined by topology and ANI	21.3	0.999996819530664	N/A	NA	r9-il	2021-10-27	Nanopore-Illumina	LQ	3.8696277	0.9601499	0.03027378	0.019080859	1392	137	9.8419540229885	N	Bacteria	 Firmicutes	0	0
bin.0088	3367	1525	2	4	4	20	p__Firmicutes (UID240)	92.31	9.75	85	3003408	127	53	53	107167	107167	56668	56665	306517	306491	37.8	1.41	84.36	3376	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__Tepidanaerobacter;s__Tepidanaerobacter sp001896545	96.33	0.8	GCF_000328765.2	95.43	0.74	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__Tepidanaerobacter;s__	ANI	80.15	N/A	Genome has more than 10.0% of markers with multiple hits	HF563609.1217655.1219166 Bacteria;Firmicutes;Thermovenabulia;Thermovenabulales;Tepidanaerobacter;Tepidanaerobacter acetatoxydans Re1	r9-il	2021-10-27	Nanopore-Illumina	MQ	9.239763	3.6841168	0.07228668	0.07321368	166549	4581	2.75054188256909	N	Bacteria	 Firmicutes	0	0
bin.0089	3839	2577	1	1	1	19	k__Bacteria (UID2565)	53.17	2.27	0	3787845	118	124	124	47844	47844	30547	30546	98214	98214	64.4	1.19	79.01	4206	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__;g__;s__	taxonomic novelty determined using RED	38.75	0.6892784588500834	N/A	JX505288.1.1500 Bacteria;Planctomycetota;Phycisphaerae;mle1-8;uncultured Schlesneria sp.	r9-il	2021-10-27	Nanopore-Illumina	MQ	4.4618006	2.3525445	0.034906607	0.046751622	22781	368	1.61538123875159	N	Bacteria	 Proteobacteria	0	0
bin.0090	2826	1713	1	1	1	19	c__Deltaproteobacteria (UID3216)	74.01	2.29	33.33	2932551	122	58	58	75698	75698	50561	50559	154478	154478	50.3	2	89.27	2819	d__Bacteria;p__Myxococcota;c__UBA9042;o__DTJE01;f__DTJE01;g__DUVQ01;s__DUVQ01 sp012840965	99.09	0.88	GCA_012840965.1	99.09	0.88	d__Bacteria;p__Myxococcota;c__UBA9042;o__DTJE01;f__DTJE01;g__;s__	taxonomic classification defined by topology and ANI	74.31	N/A	N/A	GQ138367.1.1384 Bacteria;Bdellovibrionota;Oligoflexia;053A03-B-DI-P58;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	MQ	5.98918	2.768281	0.04685596	0.055013474	20541	124	0.603670707365756	N	Bacteria	 Proteobacteria	0	0
bin.0091	2103	1107	1	1	1	19	o__Bacteroidales (UID2657)	83.28	1.98	0	2147235	45	47	47	86273	86273	45685	45684	243705	243703	45.6	1.95	89.89	2130	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1179;s__UBA1179 sp002340405	98.4	0.93	GCA_002340405.1	98.4	0.93	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1179;s__	taxonomic classification defined by topology and ANI	78.24	N/A	N/A	GQ132827.1.1388 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidales UCG-001;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	MQ	6.7526073	2.9645333	0.05282858	0.05891355	33146	188	0.567187594279853	N	Bacteria	 Bacteroidetes	0	0
bin.0092	1955	836	2	2	2	20	k__Bacteria (UID2495)	96.52	1.14	0	2022004	13	13	13	365393	365393	155538	155537	412511	412511	46.6	2.83	91.53	1938	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__DUOJ01;s__DUOJ01 sp012838895	99.27	0.98	GCA_012838895.1	99.27	0.98	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__;s__	taxonomic classification defined by topology and ANI	87	N/A	N/A	HQ154946.1.1407 Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta;uncultured prokaryote	r9-il	2021-10-27	Nanopore-Illumina	HQ	19.069616	6.6752353	0.14918989	0.13265555	452464	5197	1.14859966759786	N	Bacteria	 Spirochaetes	1	0
bin.0093	2537	1422	2	2	2	20	o__Clostridiales (UID1212)	86.52	1.36	0	2563660	30	57	57	65381	65381	44976	44975	246560	246560	52.7	2.22	84.84	2570	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__DTU078;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__DTU078;s__	ANI	83.09	0.9415169754531325	N/A	JX576001.1.1373 Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;uncultured Clostridia bacterium	r9-il	2021-10-27	Nanopore-Illumina	MQ	6.8877707	3.2362106	0.053886022	0.06431254	54537	539	0.988319856244385	N	Bacteria	 Firmicutes	0	0
bin.0094	3961	2261	2	4	4	21	p__Firmicutes (UID239)	91.18	2.88	0	4200116	75	82	82	99451	99451	51220	51220	212270	212264	60.5	0.92	86.53	4051	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__;s__	N/A	N/A	GCA_001513395.1	76.49	0.04	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU080;f__DTU080;g__;s__	taxonomic classification defined by topology and ANI	89.82	0.7802572316859755	N/A	HQ183804.1.1473 Bacteria;Firmicutes;Limnochordia;Limnochordales;Limnochordaceae;uncultured Clostridia bacterium	r9-il	2021-10-27	Nanopore-Illumina	HQ	8.795019	4.0780506	0.06880726	0.081042245	182035	2937	1.61342598950751	N	Bacteria	 Firmicutes	0	0
bin.0095	1083	771	1	1	0	17	k__Bacteria (UID203)	57.43	1.72	0	1006068	45	19	19	131675	131672	52950	52948	248112	248112	28.7	1.46	80.56	1140	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacterales;f__X112;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacterales;f__X112;g__;s__	taxonomic classification fully defined by topology	41.53	0.8016857960964069	N/A	GQ135600.1.1278 Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales (SR1);uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	MQ	6.1353593	2.0432787	0.04799958	0.040605653	4074	51	1.25184094256259	N	Bacteria	 Firmicutes	0	0
bin.0096	3272	1427	6	6	7	21	p__Firmicutes (UID241)	96.19	6.32	34.48	3561843	12	39	39	578918	578918	91329	91329	678435	678435	48.6	1.4	86.63	3254	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__JAAZLW01;s__	N/A	N/A	GCA_012799135.1	83.72	0.69	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU087;f__DTU087;g__;s__	taxonomic classification defined by topology and ANI	89.38	0.9400097630589205	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	HQ156130.1.1351 Bacteria;Firmicutes;Limnochordia;Limnochordales;uncultured;uncultured prokaryote	r9-il	2021-10-27	Nanopore-Illumina	MQ	14.494909	6.621867	0.113399975	0.13159499	795762	19677	2.47272425675013	N	Bacteria	 Firmicutes	0	0
bin.0097	2568	1371	2	2	2	20	p__Bacteroidetes (UID2605)	91.9	1.43	0	3087021	0	3	3	1613584	1613584	1029007	1029007	1613584	1613584	44.7	0.23	88.34	2541	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp012519515	99.01	0.85	GCA_012519515.1	99.01	0.85	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	taxonomic classification defined by topology and ANI	89.7	N/A	N/A	AB603812.1.1396 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;uncultured Bacteroidetes bacterium	r9-il	2021-10-27	Nanopore-Illumina	HQ	72.79339	38.6631	0.5694943	0.7683438	3041391	28161	0.925925012601142	N	Bacteria	 Bacteroidetes	0	0
bin.0098	1820	720	1	1	1	21	p__Firmicutes (UID241)	90.04	1.55	0	1737179	6	23	23	156650	156650	75529	75529	370458	370457	56.7	0.61	90.6	1805	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__DTU010 sp900018335	99.56	0.81	GCA_900018335.1	99.56	0.81	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__	taxonomic classification defined by topology and ANI	90.85	N/A	N/A	JF417943.1.1500 Bacteria;Firmicutes;Limnochordia;MBA03;uncultured bacterium	r9-il	2021-10-27	Nanopore-Illumina	HQ	9.187804	4.921771	0.07188019	0.09780934	132874	1038	0.781191203696735	N	Bacteria	 Firmicutes	0	0
