bin	CDS_total	CDS_hypothetical	X16S	X23S	X5S	unique_tRNA	checkm_marker_lineage	Completeness	Contamination	Strain_heterogeneity	Genome_size_bp	ambiguous_bases	scaffolds	contigs	N50_scaffolds_	N50_contigs_	Mean_scaffold_length_bp	Mean_contig_length_bp	Longest_scaffold_bp	Longest_contig_bp	GC	GC_std_scaffolds__1kbp	Coding_density	predicted_genes	gtdb_classification	fastani_ani	fastani_af	closest_placement_reference	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	msa_percent	red_value	gtdb_warning	silva_taxonomy	mags_workflow_name	mags_workflow_date	mags_workflow_mode	MAG_status	cov_long	cov_ilm	Rabund_long	Rabund_ilm	cmseq_covered_bases	cmseq_polymorphic_bases	percent_snp_rate	cMAG_status	kaiju_domain	kaiju_phylum	AMR_count	VIR_count
bin.0066	2424	1199	1	0	0	13	k__Bacteria (UID209)	73.88	1.69	100	2012199	0	131	131	21526	21526	15360	15360	113907	113907	38.5	1.71	79.56	2433	d__Bacteria;p__Caldatribacteriota;c__Caldatribacteriia;o__Caldatribacteriales;f__UBA8910;g__UBA8910;s__UBA8910 sp002069605	98.55	0.79	GCA_002069605.1	98.55	0.79	d__Bacteria;p__Caldatribacteriota;c__Caldatribacteriia;o__Caldatribacteriales;f__UBA8910;g__UBA8910;s__	taxonomic classification defined by topology and ANI	55.85	N/A	N/A	AJ306782.1.1566 Bacteria;Caldatribacteriota;Caldatribacteriia;Caldatribacteriales;Caldatribacteriaceae;Candidatus Caldatribacterium;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	5.284673	7.3319354	0.13841319	0.15364695	558895	9662	1.72876837330805	N	Bacteria	 Firmicutes	1	0
bin.0067	1619	733	2	2	2	20	k__Bacteria (UID2328)	98.67	1.33	0	1749256	0	17	17	228818	228818	102897	102897	278218	278218	47.5	2.49	90.68	1568	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__UBA3946;s__UBA3946 sp002385755	99.54	0.96	GCA_002385755.1	99.54	0.96	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__UBA3946;s__	taxonomic classification defined by topology and ANI	90.61	N/A	N/A	JF417903.1.1492 Bacteria;Firmicutes;Bacilli;Izemoplasmatales;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	HQ	70.61835	64.7538	1.8495959	1.356971	1704091	12594	0.739045039261401	N	Bacteria	 Firmicutes	0	0
bin.0068	1825	1010	0	0	0	12	k__Bacteria (UID2328)	77.45	1.33	0	1680386	0	165	165	15606	15606	10184	10184	63139	63139	39.4	1.73	87.86	1923	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__UBA1427;s__UBA1427 sp012838545	99.22	0.77	GCA_012838545.1	99.22	0.77	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__UBA1427;s__	taxonomic classification defined by topology and ANI	60.67	N/A	N/A	NA	r104	2021-11-03	Nanopore-Illumina	MQ	6.3602276	4.8337674	0.16658351	0.10129571	163624	2844	1.73813132547792	N	Bacteria	 Firmicutes	0	0
bin.0069	3181	1909	2	2	2	16	o__Clostridiales (UID1120)	82.15	1.05	50	2969117	0	114	114	59244	59244	26044	26044	122490	122490	40	1.5	89.41	3198	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1212;f__UBA1257;g__DUPL01;s__DUPL01 sp012838385	99.38	0.83	GCA_012838385.1	99.38	0.83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1212;f__UBA1257;g__DUPL01;s__	taxonomic classification defined by topology and ANI	78.94	N/A	N/A	KC846014.1.1506 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Ruminiclostridium;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	8.471576	10.842016	0.22188275	0.22720368	1601224	11279	0.704398635044191	N	Bacteria	 Firmicutes	0	0
bin.0070	2451	1150	3	3	4	21	k__Bacteria (UID2495)	97.7	1.15	0	2491273	0	51	51	136100	136100	48848	48848	309714	309714	52.9	2.56	91.28	2410	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Sphaerochaeta;s__Sphaerochaeta sp004294855	98.85	0.93	GCA_004294855.1	98.85	0.93	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Sphaerochaeta;s__	taxonomic classification defined by topology and ANI	87.77	N/A	N/A	GQ138170.1.1398 Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	HQ	21.669794	24.235872	0.56756306	0.5078833	2237494	58807	2.62825285788476	N	Bacteria	 Spirochaetes	0	0
bin.0071	1820	834	2	2	1	19	k__Bacteria (UID2328)	93.33	1.33	0	1898029	0	19	19	229004	229004	99896	99896	358441	358441	36.1	1.2	90.8	1786	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DTU067;s__DTU067 sp012841865	98.77	0.85	GCA_012841865.1	98.77	0.85	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DTU067;s__	taxonomic classification defined by topology and ANI	88.58	N/A	N/A	FN667374.1.1462 Bacteria;Firmicutes;Bacilli;Izemoplasmatales;uncultured compost bacterium	r104	2021-11-03	Nanopore-Illumina	HQ	19.559687	15.182395	0.5122963	0.31816	1498377	6013	0.401300874212565	N	Bacteria	 Firmicutes	0	0
bin.0072	852	390	0	0	0	14	k__Bacteria (UID2328)	61.09	3.33	66.67	761255	0	77	77	12481	12481	9886	9886	35566	35566	31.6	1.89	87.85	898	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__UBA5453;g__UBA5453;s__UBA5453 sp002427375	99.28	0.86	GCA_012839355.1	99.28	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__UBA5453;g__UBA5453;s__	taxonomic classification defined by topology and ANI	50.35	N/A	N/A	NA	r104	2021-11-03	Nanopore-Illumina	MQ	5.173615	3.4848347	0.13550441	0.07302768	26727	190	0.710891607737494	N	Bacteria	 Tenericutes	0	0
bin.0073	2556	1227	2	2	2	20	k__Bacteria (UID2570)	97.27	1.37	66.67	2977916	0	41	41	117558	117558	72632	72632	240082	240082	49.2	4.22	89.69	2558	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Petrimonas;s__Petrimonas mucosa	99.45	0.86	GCF_900095795.1	99.45	0.86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Petrimonas;s__	taxonomic classification defined by topology and ANI	94.56	N/A	N/A	LT608328.2822622.2824138 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Petrimonas;Petrimonas mucosa	r104	2021-11-03	Nanopore-Illumina	HQ	24.453587	65.725685	0.64047456	1.3773377	2890129	7353	0.254417709382522	N	Bacteria	 Bacteroidetes	0	0
bin.0074	758	393	1	1	1	18	k__Bacteria (UID203)	76.41	1.72	0	752628	0	8	8	178367	178367	94078	94078	269240	269240	34.3	1.85	92.41	725	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA3081;s__UBA3081 sp012800885	98.72	0.9	GCA_012800885.1	98.72	0.9	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__UBA3081;s__	taxonomic classification defined by topology and ANI	67.8	N/A	N/A	EU542449.1.1528 Bacteria;Patescibacteria;Dojkabacteria;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	12.153147	16.693703	0.31830835	0.34983072	673433	2137	0.317329266608556	N	Bacteria	 Firmicutes	0	0
bin.0075	1240	559	2	2	2	20	k__Bacteria (UID2328)	98	1.33	100	1370035	0	13	13	292283	292283	105387	105387	420565	420565	31.4	1.48	91.82	1210	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__DUQW01;s__DUQW01 sp012515785	97.9	0.92	GCA_012515785.1	97.9	0.92	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__DUQW01;s__	taxonomic classification defined by topology and ANI	86.12	N/A	N/A	GQ132727.1.1338 Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	HQ	61.646107	35.682983	1.6146001	0.74776727	1326229	5661	0.426849360102969	N	Bacteria	 Tenericutes	0	0
bin.0076	1006	471	1	1	1	18	k__Bacteria (UID2329)	89.64	2.68	80	954768	0	97	97	14403	14403	9842	9842	45751	45751	33.1	2.44	89.5	1031	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__JAAYSA01;s__JAAYSA01 sp012518455	96.41	0.76	GCA_012518455.1	96.41	0.76	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__;s__	taxonomic classification defined by topology and ANI	70.08	N/A	N/A	FJ205853.1.1308 Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;UCG-004;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	7.498297	5.390936	0.19639118	0.112971656	94324	774	0.820575887366948	N	Bacteria	 Firmicutes	0	0
bin.0077	1898	789	3	3	3	20	c__Clostridia (UID1085)	77.46	1.11	75	1854342	0	6	6	559412	559412	309057	309057	675847	675847	41.2	0.87	86.64	1850	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__DRI-13;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__DRI-13;f__;g__;s__	taxonomic classification fully defined by topology	75.22	0.6616998045849545	N/A	JQ087171.1.1449 Bacteria;Firmicutes;uncultured;uncultured Clostridiales bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	17.550669	26.818901	0.45967722	0.5620129	1798838	3166	0.176002508285905	N	Bacteria	 Firmicutes	0	0
bin.0078	2156	1121	0	1	1	12	p__Firmicutes (UID239)	64.54	1.96	50	1483412	0	63	63	40612	40612	23546	23546	111299	111299	45.3	1.05	83.34	2306	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3907;s__UBA3907 sp002391545	98.83	0.77	GCA_002391545.1	98.83	0.77	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic classification defined by topology and ANI	55.13	N/A	N/A	NA	r104	2021-11-03	Nanopore-Illumina	MQ	4.38744	8.705036	0.11491337	0.18242145	568762	5235	0.920420140586045	N	Bacteria	 Firmicutes	0	0
bin.0079	1378	565	1	1	1	20	k__Bacteria (UID2565)	61.14	0.1	0	1064229	0	26	26	64359	64359	40931	40931	184137	184137	40.7	1.8	87.06	1420	d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__B48-G9;g__JAAYXZ01;s__JAAYXZ01 sp012515635	99.02	0.89	GCA_012515635.1	99.02	0.89	d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__B48-G9;g__;s__	taxonomic classification defined by topology and ANI	52.77	N/A	N/A	AB924405.1.1476 Bacteria;uncultured;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	5.761476	8.105343	0.15090135	0.16985436	329913	2047	0.620466607863285	N	Bacteria	 Proteobacteria	0	0
bin.0080	2482	1163	2	2	2	21	p__Firmicutes (UID241)	94.92	2.09	0	2528993	0	32	32	254384	254384	79031	79031	398679	398679	51.2	3.59	87.84	2479	d__Bacteria;p__DTU030;c__DTU030;o__DUMP01;f__DUMP01;g__DUNI01;s__DUNI01 sp012837285	99.08	0.91	GCA_012837285.1	99.08	0.91	d__Bacteria;p__DTU030;c__DTU030;o__DUMP01;f__DUMP01;g__DUNI01;s__	taxonomic classification defined by topology and ANI	90.83	N/A	N/A	HQ155055.1.1385 Bacteria;Firmicutes;Incertae Sedis;Gelria;uncultured prokaryote	r104	2021-11-03	Nanopore-Illumina	HQ	26.886438	62.126698	0.7041944	1.3019178	2493283	23162	0.928975972643298	N	Bacteria	 Firmicutes	0	0
bin.0081	3243	1827	1	1	1	19	p__Bacteroidetes (UID2605)	98.1	1.43	0	3762130	0	24	24	513737	513737	156755	156755	1011370	1011370	44.3	3.7	87.99	3233	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp012519515	99.18	0.91	GCA_012519515.1	99.18	0.91	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	taxonomic classification defined by topology and ANI	97.02	N/A	N/A	AB603812.1.1396 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes vadinHA17;uncultured Bacteroidetes bacterium	r104	2021-11-03	Nanopore-Illumina	HQ	15.976896	38.397926	0.41845787	0.8046612	3708133	34153	0.921029531572897	N	Bacteria	 Bacteroidetes	1	0
bin.0082	1997	1022	1	1	1	19	o__Clostridiales (UID1120)	84.62	0.7	0	2017005	0	22	22	144558	144558	91682	91682	532104	532104	40	1.2	91.12	1987	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__DUPQ01;f__DUPQ01;g__DUPQ01;s__DUPQ01 sp012838235	99.83	0.91	GCA_012838235.1	99.83	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__DUPQ01;f__DUPQ01;g__DUPQ01;s__	taxonomic classification defined by topology and ANI	85.65	N/A	N/A	AB175382.1.1453 Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;uncultured;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	9.910099	11.601322	0.25955975	0.24311556	1263867	1016	0.0803882054045244	N	Bacteria	 Firmicutes	0	0
bin.0083	2749	1659	2	2	2	20	k__Bacteria (UID2495)	79.4	0	0	1945015	0	74	74	46804	46804	26283	26283	93641	93641	32.8	1.66	79.96	2851	d__Bacteria;p__Spirochaetota;c__UBA6919;o__GWB1-36-13;f__GWB1-36-13;g__;s__	N/A	N/A	GCA_001829155.1	75.72	0.06	d__Bacteria;p__Spirochaetota;c__UBA6919;o__;f__;g__;s__	taxonomic classification defined by topology and ANI	58.88	0.7495921719221676	N/A	FMJJ01000012.131284.134557 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus	r104	2021-11-03	Nanopore-Illumina	MQ	6.281775	5.5061107	0.16452871	0.11538524	244454	1340	0.548160390093842	N	Bacteria	 Firmicutes	1	0
bin.0084	2135	1316	1	1	1	15	k__Bacteria (UID2569)	58.41	0.59	0	1597083	0	85	85	29079	29079	18789	18789	104575	104575	36.6	1.38	81.41	2573	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__DUOL01 sp012838875	97.87	0.75	GCA_012838875.1	97.87	0.75	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__;s__	taxonomic classification defined by topology and ANI	40.06	N/A	N/A	EF559158.1.1485 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;M2PB4-65 termite group;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	4.7212777	5.6310277	0.123657055	0.11800297	223571	3524	1.57623305348189	N	Bacteria	 Bacteroidetes	0	0
bin.0085	1790	866	1	2	1	13	o__Clostridiales (UID1212)	67.03	3.36	42.86	1521967	0	81	81	27753	27753	18789	18789	68522	68522	56.4	2.97	80.92	1900	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UMGS1783;g__;s__	N/A	N/A	GCA_900555065.1	75.12	0.03	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__;g__;s__	taxonomic classification defined by topology and ANI	57.43	0.7549885412791676	N/A	KF550895.1.1451 Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Papillibacter;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	4.141126	7.998976	0.10846204	0.16762535	470889	4528	0.961585426714151	N	Bacteria	 Firmicutes	0	0
bin.0086	3615	2150	2	2	2	19	k__Bacteria (UID2569)	90.05	2.69	28.57	3306410	0	122	122	50713	50713	27101	27101	326819	326819	41.8	4.65	85.16	3820	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Mariniphaga;s__	N/A	N/A	GCF_900129025.1	76.82	0.13	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Mariniphaga;s__	taxonomic classification defined by topology and ANI	75.02	0.9627255276407987	N/A	HQ183937.1.1486 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae;Mariniphaga;uncultured Bacteroidetes bacterium	r104	2021-11-03	Nanopore-Illumina	HQ	6.0243545	8.3524	0.1577865	0.17503165	1208062	9417	0.779512972016337	N	Bacteria	 Bacteroidetes	0	0
bin.0087	1248	531	1	1	2	19	c__Clostridia (UID1118)	74.22	0	0	1131180	0	78	78	20946	20946	14502	14502	88311	88311	51.6	2.21	84.66	1235	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__HGM11417;g__JAAYQN01;s__JAAYQN01 sp012519285	99.15	0.84	GCA_012519285.1	99.15	0.84	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__HGM11417;g__;s__	taxonomic classification defined by topology and ANI	70.36	N/A	N/A	KP150726.1.1472 Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	7.267374	7.390935	0.19034298	0.15488333	282001	2959	1.04928705926575	N	Bacteria	 Firmicutes	0	0
bin.0088	1926	1065	1	1	1	20	k__Bacteria (UID2565)	88.71	3.23	0	1820550	0	12	12	1236969	1236969	151712	151712	1236969	1236969	37.6	10.59	93.79	1869	d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__GCA-002774445;s__	N/A	N/A	GCA_002774445.1	76.28	0.15	d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__;s__	taxonomic classification defined by topology and ANI	76.97	0.8956578565106112	N/A	AF407201.1.1446 Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus Omnitrophus;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	183.41016	127.95747	4.8037753	2.681458	1810904	2267	0.125186094900668	N	Bacteria	 Spirochaetes	0	0
bin.0089	2519	1543	1	1	2	16	o__Clostridiales (UID1212)	50.57	4.82	0	2066016	0	138	138	22311	22311	14971	14971	105839	105839	45.5	2.47	82.9	2738	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1447;s__	N/A	N/A	GCA_002329225.1	97.81	0.6	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1447;s__	taxonomic classification defined by topology and ANI	42.78	0.9930664758810311	N/A	FPLM01006088.25.1341 Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;metagenome	r104	2021-11-03	Nanopore-Illumina	MQ	3.9919422	5.2467656	0.1045547	0.10995044	254298	2139	0.841139135974329	N	Bacteria	 Firmicutes	0	0
bin.0090	1760	1008	1	1	2	19	p__Euryarchaeota (UID3)	85.76	0.81	100	1608494	0	89	89	29924	29924	18072	18072	76153	76153	58.6	1.91	87.02	1818	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__DTU008;s__DTU008 sp001512965	99.62	0.88	GCA_001512965.1	99.62	0.88	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__DTU008;s__	taxonomic classification defined by topology and ANI	76.39	N/A	N/A	LFRW01000036.25222.26657 Archaea;Thermoplasmatota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus;Methanomicrobia archaeon DTU008	r104	2021-11-03	Nanopore-Illumina	MQ	8.557469	5.9914365	0.22413242	0.12555565	223171	1493	0.668993731264367	N	Archaea	 Euryarchaeota	0	0
bin.0091	3087	1560	3	3	3	21	p__Firmicutes (UID241)	92.16	3.54	14.29	3123800	0	46	46	403950	403950	67908	67908	926306	926306	55	2.29	85.29	3010	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__UBA10085 sp003456765	98.97	0.92	GCA_003456765.1	98.97	0.92	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__	taxonomic classification defined by topology and ANI	89	N/A	N/A	JX456451.1.1502 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured Clostridiales bacterium	r104	2021-11-03	Nanopore-Illumina	HQ	19.68675	39.73971	0.5156243	0.83277947	2877504	44485	1.54595788572318	N	Bacteria	 Firmicutes	0	0
bin.0092	4428	2363	1	1	1	21	c__Deltaproteobacteria (UID3216)	98.71	10.32	26.92	4711959	0	42	42	515308	515308	112189	112189	1323950	1323950	56.3	9.18	86.99	4352	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__UBA1062 sp002316295	99.24	0.97	GCA_002316295.1	99.24	0.97	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__	taxonomic classification defined by topology and ANI	85.11	N/A	Genome has more than 11.7% of markers with multiple hits	CU918113.1.1382 Bacteria;SAR324 clade(Marine group B);uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	Contaminated	44.403034	67.657455	1.1629792	1.4178196	4598563	23224	0.505027331364167	N	Bacteria	 Proteobacteria	1	0
bin.0093	2754	1474	2	2	2	20	p__Bacteroidetes (UID2605)	96.19	1.9	0	3308712	0	8	8	1150081	1150081	413589	413589	1260933	1260933	44.3	2.01	89.03	2687	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__BBW3;g__MWFE01;s__MWFE01 sp002071445	99.95	0.99	GCA_002071445.1	99.95	0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__BBW3;g__;s__	taxonomic classification defined by topology and ANI	95.22	N/A	N/A	HM748809.1.1486 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Williamwhitmaniaceae;Blvii28 wastewater-sludge group;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	HQ	258.20078	263.7019	6.762649	5.526098	3305140	950	0.0287431092177638	N	Bacteria	 Bacteroidetes	1	0
bin.0094	2631	1127	4	6	4	21	o__Clostridiales (UID1120)	99.07	2.1	100	2556550	0	18	18	254635	254635	142030	142030	411622	411622	38.9	0.95	88.14	2543	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__Sedimentibacter sp012520455	99.9	0.99	GCA_012520455.1	99.9	0.99	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Sedimentibacteraceae;g__Sedimentibacter;s__	taxonomic classification defined by topology and ANI	94.52	N/A	N/A	FJ825495.1.1386 Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Sedimentibacteraceae;Sedimentibacter;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	HQ	31.305962	72.13462	0.81994814	1.5116423	2476517	8493	0.342941316372954	N	Bacteria	 Firmicutes	0	0
bin.0095	2089	1141	1	1	1	18	k__Bacteria (UID2329)	90.97	2.25	50	1970659	0	119	119	28807	28807	16560	16560	127735	127735	29.6	1.82	87.99	2096	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__UBA1709;g__DUOZ01;s__DUOZ01 sp012838555	99.12	0.82	GCA_012838555.1	99.12	0.82	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__UBA1709;g__;s__	taxonomic classification defined by topology and ANI	76.65	N/A	N/A	EU219952.1.1344 Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;UCG-004;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	HQ	7.818857	4.926569	0.20478712	0.103240445	191730	867	0.452198404005633	N	Bacteria	 Firmicutes	0	0
bin.0096	2394	1339	1	1	1	19	k__Bacteria (UID2569)	81.79	1.61	33.33	2361482	0	111	111	30857	30857	21274	21274	105515	105515	46	2.17	90.14	2570	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA1402;s__UBA1402 sp002305085	97.28	0.89	GCA_002305085.1	97.28	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA1402;s__	taxonomic classification defined by topology and ANI	71.93	N/A	N/A	CR933182.2.1358 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;uncultured;uncultured bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	5.6115565	6.5463142	0.14697473	0.13718358	440162	4977	1.13072005307137	N	Bacteria	 Bacteroidetes	0	0
bin.0097	1641	754	2	1	1	18	k__Bacteria (UID2328)	89.22	2	0	1657348	0	22	22	144248	144248	75334	75334	268479	268479	46.5	2.69	90.65	1579	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DTU067;s__DTU067 sp001512995	99.51	0.86	GCA_001512995.1	99.51	0.86	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DTU067;s__	taxonomic classification defined by topology and ANI	83.74	N/A	N/A	FN667374.1.1462 Bacteria;Firmicutes;Bacilli;Izemoplasmatales;uncultured compost bacterium	r104	2021-11-03	Nanopore-Illumina	MQ	17.6738	14.643236	0.46290222	0.30686146	1317175	4143	0.314536792757227	N	Bacteria	 Firmicutes	0	0
bin.0098	2392	1443	2	2	2	20	k__Bacteria (UID2569)	97.85	1.08	0	2454080	0	43	43	1633415	1633415	57071	57071	1633415	1633415	41.6	8.38	91.18	2342	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__W0P28-013 sp012837685	99.5	0.98	GCA_012837685.1	99.5	0.98	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__W0P28-013;s__	taxonomic classification defined by topology and ANI	94.12	N/A	N/A	FPLM01004737.14.1519 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;uncultured;metagenome	r104	2021-11-03	Nanopore-Illumina	HQ	36.189857	34.38597	0.9478644	0.7205874	2412532	11177	0.463289191604505	N	Bacteria	 Bacteroidetes	2	0
